titles,text_author,а,без,бы,был,было,быть,в,вам,вас,во,вот,все,вы,да,даже,для,до,его,ее,ему,если,есть,еще,же,за,и,из,или,к,как,когда,ли,меня,мне,мы,на,не,него,нет,ни,ничего,но,ну,о,он,она,от,по,под,раз,с,себе,себя,со,так,теперь,то,только,тут,ты,у,уже,чего,человек,чем,что,это,я
На волчьей садке,Чехов,0.010236220472440945,0.0015748031496062992,0.003937007874015748,0.0015748031496062992,0.002362204724409449,7.874015748031496e-4,0.028346456692913385,0,0,7.874015748031496e-4,0,0.002362204724409449,0.003937007874015748,0.003937007874015748,0.0015748031496062992,0.002362204724409449,0,0.004724409448818898,7.874015748031496e-4,7.874015748031496e-4,0.002362204724409449,0.002362204724409449,7.874015748031496e-4,0.005511811023622047,0.008661417322834646,0.03858267716535433,0.002362204724409449,0.0015748031496062992,0.0031496062992125984,0.004724409448818898,0.0015748031496062992,0.002362204724409449,0,0.0015748031496062992,0,0.01653543307086614,0.025984251968503937,7.874015748031496e-4,0.0015748031496062992,0.002362204724409449,0.0015748031496062992,0.004724409448818898,0,0.0031496062992125984,0.005511811023622047,0.0015748031496062992,0.005511811023622047,0.008661417322834646,0,7.874015748031496e-4,0.014960629921259842,0,0,7.874015748031496e-4,0.010236220472440945,7.874015748031496e-4,0.0031496062992125984,0.0015748031496062992,0.0015748031496062992,0.0015748031496062992,0.003937007874015748,0.0031496062992125984,7.874015748031496e-4,0.0015748031496062992,7.874015748031496e-4,0.011023622047244094,0.004724409448818898,0.003937007874015748
На гвозде,Чехов,0.011764705882352941,0.002352941176470588,0,0.004705882352941176,0.002352941176470588,0.002352941176470588,0.01647058823529412,0,0.002352941176470588,0,0,0.002352941176470588,0,0.007058823529411765,0,0.002352941176470588,0,0.004705882352941176,0,0,0,0.009411764705882352,0.002352941176470588,0.004705882352941176,0.004705882352941176,0.03294117647058824,0.007058823529411765,0,0.011764705882352941,0.002352941176470588,0,0,0,0.002352941176470588,0.004705882352941176,0.023529411764705882,0.011764705882352941,0,0,0,0,0,0,0,0.009411764705882352,0,0.007058823529411765,0.004705882352941176,0,0,0.007058823529411765,0.002352941176470588,0,0.002352941176470588,0,0,0.002352941176470588,0.002352941176470588,0,0,0.01411764705882353,0,0,0,0,0.01411764705882353,0.007058823529411765,0.002352941176470588
На гулянье в Сокольниках,Чехов,0.02218430034129693,0.0017064846416382253,0.010238907849829351,0.0034129692832764505,0,0.0017064846416382253,0.017064846416382253,0,0,0,0,0.006825938566552901,0,0.0017064846416382253,0,0.0034129692832764505,0.0017064846416382253,0.005119453924914676,0,0.0017064846416382253,0,0,0.0034129692832764505,0.0017064846416382253,0.006825938566552901,0.04778156996587031,0.0034129692832764505,0,0.010238907849829351,0.008532423208191127,0.0017064846416382253,0.0017064846416382253,0.005119453924914676,0.005119453924914676,0.0017064846416382253,0.020477815699658702,0.006825938566552901,0.0017064846416382253,0.0017064846416382253,0,0.0034129692832764505,0.0017064846416382253,0.005119453924914676,0.0017064846416382253,0.0017064846416382253,0.006825938566552901,0.0017064846416382253,0.0017064846416382253,0.0034129692832764505,0.005119453924914676,0.011945392491467578,0.0017064846416382253,0,0,0.0034129692832764505,0.006825938566552901,0.010238907849829351,0.0034129692832764505,0.0017064846416382253,0.011945392491467578,0.0034129692832764505,0,0.005119453924914676,0.0017064846416382253,0.0034129692832764505,0.005119453924914676,0.006825938566552901,0.020477815699658702
НА ЖИВЦА,Зощенко,0.03213610586011342,0,0,0,0.001890359168241966,0,0.02835538752362949,0,0,0,0.005671077504725898,0.003780718336483932,0,0.005671077504725898,0.001890359168241966,0,0,0,0,0,0,0.003780718336483932,0.001890359168241966,0.00945179584120983,0,0.04914933837429111,0.003780718336483932,0.005671077504725898,0.00945179584120983,0.00945179584120983,0.001890359168241966,0,0.011342155009451797,0.001890359168241966,0,0.024574669187145556,0.013232514177693762,0.001890359168241966,0.001890359168241966,0.001890359168241966,0,0.001890359168241966,0,0.005671077504725898,0.001890359168241966,0.00945179584120983,0,0.003780718336483932,0.001890359168241966,0,0.030245746691871456,0.001890359168241966,0.001890359168241966,0.001890359168241966,0.001890359168241966,0.001890359168241966,0.01890359168241966,0,0.001890359168241966,0.003780718336483932,0,0.001890359168241966,0.003780718336483932,0.00945179584120983,0,0.005671077504725898,0.003780718336483932,0.02835538752362949
На кладбище,Чехов,0.01824212271973466,0,0.003316749585406302,0.009950248756218905,0,0,0.014925373134328358,0.003316749585406302,0,0.001658374792703151,0.003316749585406302,0,0.003316749585406302,0,0,0.004975124378109453,0,0.01658374792703151,0,0.004975124378109453,0,0.001658374792703151,0,0.003316749585406302,0.008291873963515755,0.05472636815920398,0.004975124378109453,0,0.001658374792703151,0.003316749585406302,0,0.003316749585406302,0.006633499170812604,0,0.011608623548922056,0.01824212271973466,0.02155887230514096,0.008291873963515755,0.001658374792703151,0.003316749585406302,0.003316749585406302,0.001658374792703151,0,0,0.014925373134328358,0.001658374792703151,0.008291873963515755,0.004975124378109453,0.003316749585406302,0.001658374792703151,0.01658374792703151,0,0,0,0.004975124378109453,0.001658374792703151,0.004975124378109453,0.001658374792703151,0,0,0.008291873963515755,0.003316749585406302,0,0.003316749585406302,0.001658374792703151,0.004975124378109453,0.004975124378109453,0.008291873963515755
На магнетическом сеансе,Чехов,0.01386748844375963,0,0.0030816640986132513,0.0015408320493066256,0,0,0.015408320493066256,0.0015408320493066256,0.0015408320493066256,0,0.0015408320493066256,0.0015408320493066256,0.0030816640986132513,0.0030816640986132513,0.0015408320493066256,0.0015408320493066256,0,0.007704160246533128,0,0.0030816640986132513,0,0,0.0015408320493066256,0.004622496147919877,0.0030816640986132513,0.03389830508474576,0.0030816640986132513,0.0015408320493066256,0,0.004622496147919877,0.0030816640986132513,0.004622496147919877,0.0030816640986132513,0.007704160246533128,0.0015408320493066256,0.02465331278890601,0.026194144838212634,0,0.0030816640986132513,0,0,0.004622496147919877,0.0015408320493066256,0.0015408320493066256,0.009244992295839754,0.009244992295839754,0.004622496147919877,0.004622496147919877,0.0015408320493066256,0,0.004622496147919877,0,0,0.0030816640986132513,0.0015408320493066256,0,0.0061633281972265025,0.0030816640986132513,0,0.004622496147919877,0.007704160246533128,0.0015408320493066256,0,0.0030816640986132513,0.0015408320493066256,0.01078582434514638,0.0061633281972265025,0.01848998459167951
На охоте,Чехов,0.009784735812133072,0,0.003913894324853229,0.0019569471624266144,0.003913894324853229,0,0.01761252446183953,0,0,0.0019569471624266144,0,0.003913894324853229,0,0,0.0019569471624266144,0,0.0019569471624266144,0.0019569471624266144,0.0019569471624266144,0,0.005870841487279843,0,0,0.005870841487279843,0.0019569471624266144,0.05870841487279843,0.003913894324853229,0,0.003913894324853229,0.007827788649706457,0,0,0.01761252446183953,0.023483365949119372,0,0.0273972602739726,0.015655577299412915,0.0019569471624266144,0,0,0,0.0019569471624266144,0.0019569471624266144,0.0019569471624266144,0.0136986301369863,0,0.011741682974559686,0.005870841487279843,0,0,0.009784735812133072,0,0.0019569471624266144,0,0.0019569471624266144,0.003913894324853229,0.015655577299412915,0.0019569471624266144,0.0019569471624266144,0,0.005870841487279843,0,0,0,0,0.007827788649706457,0.007827788649706457,0.033268101761252444
НА ПОСТУ,Зощенко,0.03456221198156682,0,0.002304147465437788,0.009216589861751152,0.004608294930875576,0,0.03456221198156682,0.002304147465437788,0,0,0.004608294930875576,0,0.002304147465437788,0.002304147465437788,0.004608294930875576,0.002304147465437788,0.002304147465437788,0.009216589861751152,0,0.004608294930875576,0,0.002304147465437788,0,0.002304147465437788,0.0069124423963133645,0.03456221198156682,0,0.004608294930875576,0.002304147465437788,0,0.002304147465437788,0.004608294930875576,0.002304147465437788,0,0,0.01152073732718894,0.018433179723502304,0.004608294930875576,0.004608294930875576,0.002304147465437788,0.004608294930875576,0,0,0,0.016129032258064516,0,0.002304147465437788,0.0069124423963133645,0,0.004608294930875576,0.004608294930875576,0,0,0,0.0069124423963133645,0,0.004608294930875576,0.009216589861751152,0.002304147465437788,0.002304147465437788,0.020737327188940093,0.002304147465437788,0,0.004608294930875576,0.002304147465437788,0.016129032258064516,0.002304147465437788,0.002304147465437788
На чужбине,Чехов,0.01736745886654479,0.0018281535648994515,0.003656307129798903,9.140767824497258e-4,0,0.0018281535648994515,0.012797074954296161,0.007312614259597806,0.009140767824497258,0.004570383912248629,0.004570383912248629,0.005484460694698354,0.010054844606946984,0.003656307129798903,0,9.140767824497258e-4,0,0.004570383912248629,0,9.140767824497258e-4,0.002742230347349177,0.004570383912248629,0,0.008226691042047532,0.008226691042047532,0.048446069469835464,0.005484460694698354,9.140767824497258e-4,0.004570383912248629,0.009140767824497258,0.003656307129798903,0.0018281535648994515,0.002742230347349177,0.005484460694698354,0.002742230347349177,0.008226691042047532,0.0283363802559415,9.140767824497258e-4,0.005484460694698354,9.140767824497258e-4,9.140767824497258e-4,0.003656307129798903,0.006398537477148081,0.003656307129798903,0.009140767824497258,9.140767824497258e-4,0.0018281535648994515,0.009140767824497258,9.140767824497258e-4,0,0.007312614259597806,9.140767824497258e-4,0.002742230347349177,9.140767824497258e-4,0.007312614259597806,9.140767824497258e-4,0.013711151736745886,0.004570383912248629,0,0,0.010968921389396709,0,0.0018281535648994515,9.140767824497258e-4,9.140767824497258e-4,0.012797074954296161,0.007312614259597806,0.010054844606946984
Надлежащие меры,Чехов,0.010683760683760684,0.0010683760683760685,0.009615384615384616,0,0,0,0.014957264957264958,0,0.0010683760683760685,0.002136752136752137,0.004273504273504274,0,0.003205128205128205,0.008547008547008548,0.0010683760683760685,0.002136752136752137,0.003205128205128205,0.002136752136752137,0.0010683760683760685,0,0.0010683760683760685,0.0010683760683760685,0,0.004273504273504274,0.003205128205128205,0.050213675213675216,0.00641025641025641,0,0.011752136752136752,0.004273504273504274,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.003205128205128205,0.003205128205128205,0.010683760683760684,0.009615384615384616,0.003205128205128205,0,0.003205128205128205,0,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.004273504273504274,0.0010683760683760685,0.007478632478632479,0.00641025641025641,0.0010683760683760685,0,0.023504273504273504,0.0010683760683760685,0.003205128205128205,0.0010683760683760685,0.00641025641025641,0.0010683760683760685,0.007478632478632479,0.005341880341880342,0.002136752136752137,0.004273504273504274,0.005341880341880342,0,0.0010683760683760685,0.0010683760683760685,0,0.010683760683760684,0.002136752136752137,0.004273504273504274
Надул,Чехов,0,0,0,0,0,0.011235955056179775,0.02247191011235955,0,0.011235955056179775,0.011235955056179775,0,0,0.02247191011235955,0,0,0,0,0,0,0.011235955056179775,0,0,0,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.011235955056179775,0,0,0.011235955056179775,0,0,0,0,0,0,0,0,0.02247191011235955,0,0,0.011235955056179775,0,0,0,0,0,0.011235955056179775,0.011235955056179775,0,0,0,0,0,0,0,0,0,0,0.011235955056179775,0,0,0,0,0.02247191011235955
Наивный леший,Чехов,0.004602991944764097,0.0011507479861910242,0.0034522439585730723,0.0023014959723820483,0.004602991944764097,0.0011507479861910242,0.028768699654775604,0.004602991944764097,0.006904487917146145,0.0011507479861910242,0,0.004602991944764097,0.009205983889528193,0.0023014959723820483,0.006904487917146145,0.0023014959723820483,0.0023014959723820483,0.0011507479861910242,0.0011507479861910242,0.0034522439585730723,0.004602991944764097,0.0023014959723820483,0.0011507479861910242,0.0034522439585730723,0.004602991944764097,0.04487917146144994,0.0023014959723820483,0.0034522439585730723,0.010356731875719217,0.0034522439585730723,0.0023014959723820483,0.0023014959723820483,0.011507479861910242,0.012658227848101266,0,0.020713463751438434,0.018411967779056387,0.0023014959723820483,0.0034522439585730723,0.0023014959723820483,0.0011507479861910242,0.010356731875719217,0.0023014959723820483,0.0011507479861910242,0.004602991944764097,0,0.005753739930955121,0.004602991944764097,0.0011507479861910242,0.0023014959723820483,0.004602991944764097,0,0.0011507479861910242,0,0.00805523590333717,0.0011507479861910242,0.004602991944764097,0.0034522439585730723,0.0011507479861910242,0,0.00805523590333717,0.0011507479861910242,0.0011507479861910242,0,0,0.020713463751438434,0.0034522439585730723,0.02991944764096663
Налим,Чехов,0.013066871637202153,0,0.0030745580322828594,0,7.686395080707148e-4,0,0.016910069177555727,0,7.686395080707148e-4,7.686395080707148e-4,0.0023059185242121443,0.0030745580322828594,0.0030745580322828594,0.007686395080707148,0,0,0.0015372790161414297,0.016910069177555727,0.0015372790161414297,0.0015372790161414297,0,0,0.0030745580322828594,0.0030745580322828594,0.018447348193697154,0.03843197540353574,0.006917755572636433,0,0.007686395080707148,0.005380476556495004,0.0015372790161414297,0.0015372790161414297,0,0.0015372790161414297,7.686395080707148e-4,0.013066871637202153,0.023059185242121444,7.686395080707148e-4,0,0.0023059185242121443,7.686395080707148e-4,0.0030745580322828594,0.0015372790161414297,7.686395080707148e-4,0.015372790161414296,0,0.0030745580322828594,0.006149116064565719,0.011529592621060722,0,0.009992313604919293,0.0023059185242121443,0.0015372790161414297,7.686395080707148e-4,0.003843197540353574,0,0.009992313604919293,0.0023059185242121443,0.003843197540353574,0.008455034588777863,7.686395080707148e-4,0.0015372790161414297,0.0023059185242121443,7.686395080707148e-4,0,0.010760953112990008,0.0015372790161414297,0.009223674096848577
Нарвался,Чехов,0.0035335689045936395,0,0.0017667844522968198,0,0.0017667844522968198,0.0017667844522968198,0.028268551236749116,0.00530035335689046,0.00530035335689046,0.0017667844522968198,0,0.0017667844522968198,0.0176678445229682,0.0017667844522968198,0.0035335689045936395,0,0,0.0017667844522968198,0,0.0017667844522968198,0.00530035335689046,0,0.00530035335689046,0.0035335689045936395,0.007067137809187279,0.038869257950530034,0.0017667844522968198,0,0.007067137809187279,0.00530035335689046,0.0017667844522968198,0,0.007067137809187279,0.0035335689045936395,0.0035335689045936395,0.02120141342756184,0.026501766784452298,0,0,0.0035335689045936395,0,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.00530035335689046,0,0.00530035335689046,0.00530035335689046,0.0017667844522968198,0.0035335689045936395,0.007067137809187279,0.0017667844522968198,0,0,0.0035335689045936395,0,0.012367491166077738,0,0,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0,0.0017667844522968198,0,0.012367491166077738,0.00530035335689046,0.04770318021201413
Нахлебники,Чехов,0.009906759906759906,0.0011655011655011655,0.004079254079254079,0.0017482517482517483,0.002331002331002331,0.002331002331002331,0.012237762237762238,0,0.005244755244755245,0.0034965034965034965,0.00058275058275058275,0.0011655011655011655,0.002913752913752914,0.0017482517482517483,0.0011655011655011655,0.0011655011655011655,0.0011655011655011655,0.0034965034965034965,0.0011655011655011655,0.0017482517482517483,0,0.002331002331002331,0.004662004662004662,0.005244755244755245,0.005244755244755245,0.05244755244755245,0.004662004662004662,0.00058275058275058275,0.01048951048951049,0.004662004662004662,0.004079254079254079,0.0011655011655011655,0.005827505827505828,0.002913752913752914,0,0.019230769230769232,0.020396270396270396,0.002913752913752914,0.0017482517482517483,0.004662004662004662,0,0.004662004662004662,0.0011655011655011655,0.0034965034965034965,0.019813519813519812,0.002331002331002331,0.005244755244755245,0.00641025641025641,0.00058275058275058275,0.00058275058275058275,0.013986013986013986,0.0011655011655011655,0.0011655011655011655,0.002331002331002331,0.004662004662004662,0.00058275058275058275,0.008741258741258742,0.0017482517482517483,0.00058275058275058275,0.0034965034965034965,0.005827505827505828,0.0017482517482517483,0.0017482517482517483,0,0.002331002331002331,0.01048951048951049,0.00058275058275058275,0.004662004662004662
Начальник станции,Чехов,0.002306805074971165,0.0011534025374855825,0,0.0011534025374855825,0.0034602076124567475,0.0011534025374855825,0.020761245674740483,0.0011534025374855825,0.0057670126874279125,0,0,0.00461361014994233,0.011534025374855825,0.002306805074971165,0,0,0.0057670126874279125,0.008073817762399077,0.0011534025374855825,0.0034602076124567475,0.0011534025374855825,0,0.0011534025374855825,0.0011534025374855825,0.010380622837370242,0.03229527104959631,0.0057670126874279125,0,0.00922722029988466,0.008073817762399077,0.002306805074971165,0.0011534025374855825,0,0.0034602076124567475,0,0.011534025374855825,0.01845444059976932,0.002306805074971165,0.0011534025374855825,0,0.0034602076124567475,0.00461361014994233,0.0011534025374855825,0.0034602076124567475,0.020761245674740483,0.0057670126874279125,0.00461361014994233,0.010380622837370242,0.00461361014994233,0,0.020761245674740483,0,0.002306805074971165,0.002306805074971165,0.0011534025374855825,0.0011534025374855825,0.006920415224913495,0,0,0.0011534025374855825,0.006920415224913495,0.0011534025374855825,0.0011534025374855825,0,0.0011534025374855825,0.011534025374855825,0.008073817762399077,0.011534025374855825
Не в духе,Чехов,0.013806706114398421,0.0019723865877712033,0.01972386587771203,0.0019723865877712033,0.0039447731755424065,0.0039447731755424065,0.03353057199211045,0,0,0,0.0039447731755424065,0.0039447731755424065,0,0.011834319526627219,0.0019723865877712033,0.0019723865877712033,0,0.005917159763313609,0.0019723865877712033,0.009861932938856016,0,0.0019723865877712033,0.0039447731755424065,0.007889546351084813,0.0039447731755424065,0.03747534516765286,0.0039447731755424065,0.005917159763313609,0.005917159763313609,0.0039447731755424065,0.0019723865877712033,0,0,0.0039447731755424065,0,0.007889546351084813,0.021696252465483234,0.0039447731755424065,0.0019723865877712033,0.0039447731755424065,0.0019723865877712033,0.005917159763313609,0,0.0019723865877712033,0.011834319526627219,0.0019723865877712033,0,0.0039447731755424065,0.0019723865877712033,0.0019723865877712033,0.005917159763313609,0.0039447731755424065,0.0019723865877712033,0,0.007889546351084813,0,0.005917159763313609,0.0039447731755424065,0,0.0019723865877712033,0.0039447731755424065,0,0,0,0.009861932938856016,0.007889546351084813,0.007889546351084813,0.009861932938856016
НЕ НАДО ИМЕТЬ РОДСТВЕННИКОВ,Зощенко,0.022116903633491312,0.00315955766192733,0.00631911532385466,0,0,0.001579778830963665,0.014218009478672985,0.001579778830963665,0,0,0,0,0.001579778830963665,0.00315955766192733,0,0,0.001579778830963665,0.004739336492890996,0,0.001579778830963665,0,0.001579778830963665,0,0.00631911532385466,0.004739336492890996,0.03317535545023697,0,0.001579778830963665,0.00315955766192733,0.004739336492890996,0,0.004739336492890996,0.004739336492890996,0.004739336492890996,0,0.017377567140600316,0.02843601895734597,0,0.00315955766192733,0,0,0.001579778830963665,0.004739336492890996,0,0.001579778830963665,0,0.001579778830963665,0.004739336492890996,0,0,0.017377567140600316,0,0.00315955766192733,0,0.004739336492890996,0,0,0.004739336492890996,0,0.020537124802527645,0.00315955766192733,0,0.00315955766192733,0,0,0.01579778830963665,0.017377567140600316,0.02527646129541864
Не судьба!,Чехов,0.011393514460999123,8.764241893076249e-4,0.0035056967572304996,8.764241893076249e-4,0.0035056967572304996,0.0043821209465381246,0.025416301489921123,0,0,0,0.0043821209465381246,0.0052585451358457495,8.764241893076249e-4,0.0052585451358457495,0,0.0017528483786152498,8.764241893076249e-4,0.006134969325153374,8.764241893076249e-4,0.0026292725679228747,0,8.764241893076249e-4,0.0017528483786152498,0.006134969325153374,0.0052585451358457495,0.042068361086765996,0.0017528483786152498,0.0026292725679228747,0.0026292725679228747,0.009640666082383873,0.0017528483786152498,0,0.0052585451358457495,0.0017528483786152498,0.0017528483786152498,0.017528483786152498,0.03593339176161262,0.0017528483786152498,8.764241893076249e-4,0.0035056967572304996,0.0017528483786152498,0.007887817703768623,0.0035056967572304996,0,0.014899211218229623,0,8.764241893076249e-4,0.0052585451358457495,0,0.0017528483786152498,0.009640666082383873,0.0017528483786152498,8.764241893076249e-4,8.764241893076249e-4,0.0052585451358457495,0.0017528483786152498,0.007011393514460999,0.0035056967572304996,8.764241893076249e-4,0.006134969325153374,0.007887817703768623,8.764241893076249e-4,0,0.0035056967572304996,0,0.012269938650306749,0.0043821209465381246,0.009640666082383873
Не тлетворные мысли,Чехов,0.019801980198019802,0,0,0,0,0,0.0297029702970297,0,0,0,0,0.009900990099009901,0,0,0,0,0,0.019801980198019802,0,0,0.009900990099009901,0,0,0,0,0.0297029702970297,0,0,0,0,0,0,0,0,0,0.009900990099009901,0.04950495049504951,0,0,0,0,0.009900990099009901,0,0,0,0,0,0,0.009900990099009901,0,0,0,0,0,0,0,0.009900990099009901,0,0,0,0.009900990099009901,0,0,0.009900990099009901,0.009900990099009901,0,0,0
НЕИЗВЕСТНЫЙ ДРУГ,Зощенко,0.020168067226890758,0.0016806722689075631,0,0,0.0016806722689075631,0,0.023529411764705882,0.0033613445378151263,0.0033613445378151263,0,0.0016806722689075631,0.0016806722689075631,0,0,0.0033613445378151263,0,0,0,0,0.0016806722689075631,0,0.0033613445378151263,0.0016806722689075631,0.0016806722689075631,0.010084033613445379,0.05546218487394958,0.0067226890756302525,0,0.005042016806722689,0.005042016806722689,0,0.0033613445378151263,0.0016806722689075631,0.0033613445378151263,0,0.015126050420168067,0.02689075630252101,0.0016806722689075631,0.0033613445378151263,0,0.0033613445378151263,0.0067226890756302525,0.005042016806722689,0.0016806722689075631,0.0016806722689075631,0.0033613445378151263,0.0016806722689075631,0.005042016806722689,0.0016806722689075631,0,0.01680672268907563,0,0.0016806722689075631,0,0.005042016806722689,0,0.0067226890756302525,0,0.0033613445378151263,0.005042016806722689,0.0067226890756302525,0,0.0016806722689075631,0.0067226890756302525,0,0.010084033613445379,0.005042016806722689,0.013445378151260505
Необходимое предисловие,Чехов,0.010309278350515464,0.005154639175257732,0,0,0,0,0.010309278350515464,0,0,0.005154639175257732,0.005154639175257732,0,0,0.005154639175257732,0.005154639175257732,0.005154639175257732,0,0,0.005154639175257732,0,0.010309278350515464,0,0,0,0.020618556701030927,0.03608247422680412,0.005154639175257732,0.005154639175257732,0,0,0.005154639175257732,0,0.020618556701030927,0.010309278350515464,0,0.010309278350515464,0.015463917525773196,0,0.015463917525773196,0.005154639175257732,0,0.005154639175257732,0.010309278350515464,0,0.005154639175257732,0,0,0,0,0.005154639175257732,0.005154639175257732,0,0,0,0,0.010309278350515464,0.005154639175257732,0.005154639175257732,0,0.015463917525773196,0,0,0.005154639175257732,0,0,0.02577319587628866,0.010309278350515464,0.030927835051546393
НЕОБЫКНОВЕННАЯ ИСТОРИЯ,Зощенко,0.015841584158415842,0.0019801980198019802,0,0.0019801980198019802,0.0019801980198019802,0,0.027722772277227723,0,0,0,0.007920792079207921,0,0,0,0.0039603960396039604,0,0.005940594059405941,0.005940594059405941,0.0019801980198019802,0.0039603960396039604,0,0.0039603960396039604,0,0,0.007920792079207921,0.053465346534653464,0,0.005940594059405941,0.0019801980198019802,0.015841584158415842,0.0019801980198019802,0,0.0039603960396039604,0,0.0019801980198019802,0.011881188118811881,0.01782178217821782,0.0019801980198019802,0,0,0.0019801980198019802,0.0019801980198019802,0.007920792079207921,0,0.005940594059405941,0,0.0019801980198019802,0.0019801980198019802,0,0.007920792079207921,0.011881188118811881,0,0,0.0039603960396039604,0.005940594059405941,0.0019801980198019802,0.005940594059405941,0.007920792079207921,0.005940594059405941,0,0.009900990099009901,0,0,0,0,0.0039603960396039604,0.005940594059405941,0.009900990099009901
НЕРВНЫЕ ЛЮДИ,Зощенко,0.022181146025878003,0,0.0018484288354898336,0,0,0,0.024029574861367836,0,0,0,0.0018484288354898336,0.0036968576709796672,0,0,0.0018484288354898336,0,0.0018484288354898336,0.0018484288354898336,0,0.0036968576709796672,0,0.0018484288354898336,0,0,0.005545286506469501,0.04251386321626617,0.0036968576709796672,0,0,0.0018484288354898336,0,0.0018484288354898336,0,0.0036968576709796672,0.0018484288354898336,0.018484288354898338,0.022181146025878003,0,0.0018484288354898336,0,0,0.0018484288354898336,0.0036968576709796672,0,0.0036968576709796672,0.009242144177449169,0.009242144177449169,0.011090573012939002,0,0,0.0073937153419593345,0.0018484288354898336,0,0,0.005545286506469501,0,0.014787430683918669,0.0073937153419593345,0.011090573012939002,0,0.005545286506469501,0,0.005545286506469501,0.0018484288354898336,0,0.0073937153419593345,0.012939001848428836,0.0036968576709796672
Нервы,Чехов,0.007380073800738007,0,0.0027675276752767526,0.0018450184501845018,0.0036900369003690036,9.225092250922509e-4,0.03044280442804428,0,0.0018450184501845018,0.0018450184501845018,0.0027675276752767526,0.004612546125461255,0.01107011070110701,0.0036900369003690036,9.225092250922509e-4,0,0,0.007380073800738007,0.005535055350553505,0.0036900369003690036,0.0018450184501845018,0,0.0036900369003690036,0.005535055350553505,0.008302583025830259,0.03966789667896679,0.008302583025830259,0,0.01014760147601476,0.0027675276752767526,0.005535055350553505,0.0018450184501845018,9.225092250922509e-4,0.0027675276752767526,0,0.016605166051660517,0.01937269372693727,9.225092250922509e-4,0.0018450184501845018,0.0018450184501845018,9.225092250922509e-4,0.006457564575645757,0,0.0036900369003690036,0.014760147601476014,0.0018450184501845018,0.005535055350553505,0.0018450184501845018,0.0036900369003690036,9.225092250922509e-4,0.006457564575645757,9.225092250922509e-4,0.0027675276752767526,0,0,9.225092250922509e-4,0.007380073800738007,0.0018450184501845018,0,0,0.006457564575645757,0,0,0.0027675276752767526,0.0036900369003690036,0.017527675276752766,0.0018450184501845018,0.01845018450184502
Несколько мыслей о душе,Чехов,0,0,0,0.018867924528301886,0,0,0.018867924528301886,0,0,0.006289308176100629,0,0.012578616352201259,0.006289308176100629,0,0,0,0,0.006289308176100629,0,0,0,0.006289308176100629,0,0,0.006289308176100629,0.0440251572327044,0.006289308176100629,0,0,0,0.012578616352201259,0,0.006289308176100629,0.006289308176100629,0,0.012578616352201259,0.012578616352201259,0,0,0,0,0,0,0.012578616352201259,0,0,0,0.012578616352201259,0,0,0.006289308176100629,0,0.006289308176100629,0,0,0,0,0.006289308176100629,0,0,0.006289308176100629,0,0,0,0,0.006289308176100629,0,0.05660377358490566
Несообразные мысли,Чехов,0.006514657980456026,0,0.05537459283387622,0.003257328990228013,0.009771986970684038,0,0.026058631921824105,0,0,0,0.003257328990228013,0.003257328990228013,0,0,0.003257328990228013,0.003257328990228013,0,0.013029315960912053,0,0,0.016286644951140065,0,0,0,0.003257328990228013,0.06840390879478828,0,0.006514657980456026,0.003257328990228013,0,0.003257328990228013,0,0,0.009771986970684038,0,0.02280130293159609,0.006514657980456026,0.006514657980456026,0,0,0,0.009771986970684038,0.003257328990228013,0,0.006514657980456026,0,0,0.019543973941368076,0,0,0.013029315960912053,0.003257328990228013,0,0,0.003257328990228013,0,0.006514657980456026,0.003257328990228013,0,0,0,0,0,0.003257328990228013,0,0.016286644951140065,0,0
НЕУВЯЗКА,Зощенко,0.017412935323383085,0,0.007462686567164179,0.004975124378109453,0.0024875621890547263,0,0.017412935323383085,0,0,0.0024875621890547263,0,0.0024875621890547263,0.007462686567164179,0.012437810945273632,0,0,0.004975124378109453,0.0024875621890547263,0,0.004975124378109453,0.0024875621890547263,0,0.004975124378109453,0.004975124378109453,0.007462686567164179,0.0472636815920398,0.0024875621890547263,0,0.007462686567164179,0.012437810945273632,0.0024875621890547263,0.0024875621890547263,0,0,0.004975124378109453,0.009950248756218905,0.017412935323383085,0,0,0,0,0.004975124378109453,0.0024875621890547263,0,0.007462686567164179,0,0.0024875621890547263,0.0024875621890547263,0,0.0024875621890547263,0,0,0,0.0024875621890547263,0.009950248756218905,0,0.004975124378109453,0,0.0024875621890547263,0,0.004975124378109453,0,0,0,0,0.009950248756218905,0.007462686567164179,0
